track_id;mbtags;title;artist_name;release;artist_hot;song_hot;danceability;year;tempo;time_signature;asr;mean_section_start;mean_beats_start;mean_bars_start;mean_tatums_start;key;mode;mean_segments_loudness_start;mean_segments_loudness_max_time;max_segments_loudness;mean_segments_timbre;mean_segments_pitches;first_segments_start;start_of_fade_out;loudness;energy
b'TRAFZKY128EF36588B';NA;b'Intro';b'Diamond D';b'Diamond';0.385425324993;0.720274942954;0.0;1997;146.852;3;22050;14.1821466667;27.42910384;26.6125246341;27.4295967871;1;1;-33.8271965318;0.0881382080925;-7.344;10.0671907514;0.399214836224;2.01188;48.03;-13.149;0.0
b'TRAFZRL128F428E465';b'indie rock';b'I\x19m Slowly Turning Into You';b'The White Stripes';b'Icky Thump';0.653897217428;0.70766830463;0.0;2007;131.279;4;22050;109.665750909;133.55161943;132.763622517;133.550790386;7;1;-16.3204603381;0.0600780104031;-1.205;9.13214336801;0.37566265713;0.4385;255.779;-6.209;0.0
b'TRAFZYZ128F427DD76';NA;b'Cold Icy Floor';b'New Roanoke Jug Band';"b""A Pretty Gal's Love""";0.320789935016;nan;0.0;0;117.269;4;22050;83.4235972727;91.7928122817;91.2858322727;91.7919882841;7;1;-19.7041124807;0.0795032819723;-7.176;2.35425783256;0.262866974833;0.20027;179.885;-11.552;0.0
b'TRAFZLA128F42ADCCB';NA;b'I Gotta Keep Dancing';b'Corona';b'The Rhythm Of The Night';0.398862597257;0.424539052237;0.0;0;131.981;4;22050;84.9918733333;105.900616516;104.991273217;105.786952731;7;1;-22.1034070881;0.0369045306513;-7.266;2.55114950511;0.376922254151;0.17098;221.492;-10.771;0.0
b'TRAFZTM12903CB1F7B';NA;b'Get It Started';b'2Fresh';b'2Fresh - Get It Started';0.257075915215;nan;0.0;0;85.322;3;22050;159.333599;228.608176836;228.256683472;228.725343699;8;1;-21.3063203026;0.0374644640605;-0.276;10.6811309724;0.407562806501;3.82277;456.824;-5.497;0.0
b'TRAFZKN128F92E11AD';NA;b'In The Midnight Hour';b'The Dee Jays';b'The Dee Jays / Baby Talk - Best of';0.197089101337;nan;0.0;0;118.355;4;22050;87.2421363636;96.3838417105;95.6411109574;96.3853112912;5;1;-14.7009812207;0.0548167918623;-3.622;11.5917921231;0.338013302034;0.18286;190.491;-6.586;0.0
b'TRAFZVZ12903CE7548';NA;b'Marashi Ya Pemba';b'Ndala Kasheba';b'African Grooves Vol.26';0.0;nan;0.0;0;120.039;4;22050;205.368708333;206.665539035;206.167914608;206.540146893;7;1;-13.5672982844;0.0528544272274;0.143;9.53579348829;0.386918972514;0.08417;405.496;-4.017;0.0
b'TRAFBYD128F424ECD2';NA;b'Holy Ground (Homecoming Hymns Version)';b'Bill & Gloria Gaither';b'Homecoming Hymns';0.333303418273;0.292097404462;0.0;0;71.533;4;22050;125.574024167;157.119432184;156.945441839;157.11841556;2;1;-22.9246624526;0.0901335524652;-5.401;6.64958027813;0.297765276022;0.28712;309.267;-11.58;0.0
b'TRAFBPN128F428B8CF';NA;b'Mentira';b'Beto Cuevas';b'La Mujer De Mi Hermano: Music Inspired by the Film';0.364629908022;0.572920147947;0.0;0;140.056;3;22050;110.183425833;126.109774822;125.466320204;126.216973065;4;0;-26.1669636163;0.047089415656;-11.989;1.00790757075;0.334437706725;0.09578;244.233;-16.765;0.0
b'TRAFBMB128F424FAA4';b'italian';b'S.O.S.la Fine (Reprise 2';b'Ennio Morricone';b'Mussolini Ultimo Atto';0.526846925184;nan;0.0;0;110.674;1;22050;101.45480125;109.878251084;109.878251084;109.877945437;0;1;-32.4858125;0.0636989112903;-11.634;-7.01187735215;0.259627688172;0.96698;214.756;-18.086;0.0
b'TRAFBDA128F14592A9';NA;b'Matarlatanta';b'Ghorwane';b'Majurugenta';0.0;0.0;0.0;1993;78.666;7;22050;137.38797;168.948575411;165.131831774;168.946915324;0;1;-23.7338862319;0.0533680289855;-7.472;5.61288429952;0.373486111111;0.43828;321.875;-12.354;0.0
b'TRAFBVU128F426B3F6';b'norwegian';b'The Fundamental Alienation';b'Dimmu Borgir';b'In Sorte Diaboli (Deluxe)';0.59960264265;0.656280958239;0.0;2007;112.277;4;22050;124.142986923;157.642295;156.838806233;157.7093923;10;1;-9.6302;0.09999475;-1.768;8.43693875;0.473741875;2.33098;299.508;-4.061;0.0
b'TRAFBSU12903D11AEC';NA;b'Himalaya Dreams';b'Catia Werneck';b'Primavera';0.351679771222;nan;0.0;0;84.72;4;22050;86.17870375;111.039496879;107.900176184;111.038426169;10;1;-28.8440159574;0.0590764893617;-7.852;2.34010405585;0.35189793883;0.1361;218.54;-13.397;0.0
b'TRAFBBP128F92F6CC9';b'rock and indie';b'Looking At You (Cody High School)';b'MC5';b'Purity Accuracy';0.451466060363;nan;0.0;0;165.294;4;22050;219.4231485;208.235480256;207.513772261;208.23682864;9;1;-20.1699239052;0.0754892964824;-7.066;1.97104731993;0.344878021058;0.23537;408.874;-11.74;0.0
b'TRAFBXW128E0787291';NA;b'Bully Bully (LP Version)';b'Off Broadway';b'On';0.341259912345;0.269341056402;0.0;1979;120.521;4;22050;108.482033077;120.774843278;119.7840855;120.775166512;9;0;-21.3884708571;0.0485517485714;-7.693;8.47635961905;0.330677047619;0.19429;240.536;-10.815;0.0
b'TRAFBDW128F932C0DA';NA;b'Dirty tarraxa 2 (feat. Neuza)';b'Nichols';b'Ladies Night';0.308787656304;nan;0.0;0;85.94;4;22050;80.34927;91.8546967424;90.8052092308;91.9419716793;11;0;-20.1708119326;0.0413707003891;-1.196;12.4459993515;0.396957522698;0.35692;180.767;-5.477;0.0
b'TRAFBML128F93163FB';b'uk';b'Teenage Superstars (Album)';b'Vaselines';b'Enter The Vaselines';0.417819090515;nan;0.0;0;189.825;4;22050;75.7333228571;102.84580693;102.214646875;102.766492496;11;0;-11.6868423423;0.0625916066066;-4.158;16.5755191441;0.566429054054;0.29896;198.089;-6.186;0.0
b'TRAFBGP128F1451DFF';NA;b'The Ava Song';b'Francis Dunnery';b'Man';0.383524247328;0.254921542936;0.0;2001;101.663;4;22050;93.1926222222;126.455977016;125.275176887;126.603553615;7;1;-17.7205025381;0.0575105583756;-3.254;2.60212318105;0.332400761421;0.12481;238.904;-7.884;0.0
b'TRAFBIO128F930138A';b'french';"b""Comme Si C'\xc3\xa9tait Doux""";b'Julien Clerc';b'In\xc3\xa9dits 68-97';0.364384924468;nan;0.0;0;79.042;5;22050;40.31841;52.3269568613;46.0953004167;52.3266598909;8;1;-28.5325526316;0.0647934210526;-7.052;-5.49497243108;0.242880325815;0.1254;107.284;-15.404;0.0
b'TRAFFDW12903CE53B6';b'production music';b'Say What!?!';b'Chris Standring';b'Groovalicious';0.415937640828;0.511424325686;0.0;2003;140.044;4;22050;138.619722727;134.355859266;133.499854872;134.462935303;0;1;-25.2245708775;0.0380279363549;-1.761;-0.200580038573;0.315941980071;0.21179;250.363;-9.041;0.0
b'TRAFFEQ12903CF4356';NA;b'Catharsis Of A Heretic';b'The Ocean';b'Heliocentric';0.46549967912;0.626464240185;0.0;2010;139.972;4;22050;53.74457;64.4333479599;63.573485;64.433306995;5;0;-20.8535658263;0.0602963585434;-3.409;3.59172922502;0.37469047619;0.50077;116.599;-8.966;0.0
b'TRAFFRG128F421BD23';b'operatic pop';b'Mai [Live]';b'Josh Groban';b'Awake Live';0.755149913058;0.520526510883;0.0;2008;125.958;4;22050;152.476734545;141.582368473;139.936506554;141.464535134;9;1;-16.8217546531;0.133859678511;-2.263;5.96511999436;0.322402002256;0.79256;282.853;-7.341;0.0
b'TRAFFEE12903CC04B4';NA;b'Blott En Dag';b'Mons Leidvin Takle';b'Navnet Jesus';0.282402199352;nan;0.0;2001;60.509;5;22050;66.8034357143;89.2041496703;93.6722407143;89.2054664706;7;1;-26.8298756219;0.0521670646766;-8.86;-2.96705617745;0.209758084577;1.51982;173.169;-16.067;0.0
b'TRAFFSE128F429FB8D';b'erroll garner';b'This Heart Of Mine';b'Josh White';b'Josh White Vol. 1 1929-1933';0.351022620795;0.0;0.0;0;163.083;1;22050;86.9511833333;86.7197363482;86.7197363482;86.7197363482;4;0;-34.8758642715;0.0815226946108;-14.361;-1.97533765802;0.256058383234;0.75175;173.801;-21.858;0.0
b'TRAFFCC128F9348D0D';NA;b'Una Sopita De Tu Propio Chocolate';b'Ang\xc3\xa9lica Mar\xc3\xada';b'Las Numero 1 De Angelica Maria';0.309901682843;nan;0.0;1997;114.045;5;22050;79.1393022222;84.2806223457;83.7658590625;84.2801633898;0;1;-23.9849948454;0.0572006443299;-3.869;12.0490963273;0.383559815292;0.15964;168.275;-11.101;0.0
b'TRAFFIW128F4236391';NA;b'Verdad Amarga';b'Los Solitarios';b'12 Grandes exitos Vol. 1';0.299112579539;0.235714229539;0.0;0;94.994;1;22050;82.170745;82.1261723552;82.1261723552;82.1263109671;5;0;-24.4800226171;0.0554295961228;-9.175;-0.923533925687;0.317432148627;0.1381;153.734;-14.058;0.0
b'TRAFFKV12903CE29B5';NA;b'Your Love';b'Glen Washington';b'Vibes';0.301246881416;nan;0.0;0;102.605;1;22050;112.509423;116.743691061;116.743691061;116.841293415;5;0;-26.8062010929;0.0547927103825;-8.564;-2.34861120219;0.336684061931;0.80372;230.017;-14.213;0.0
b'TRAFFPR128F421A35F';b'punk rock';"b""Spaz's House Destruction Party""";b'Anti-Flag';b'Underground Network';0.524378987515;0.59436248884;0.0;2001;131.121;4;22050;64.3583257143;88.4175292167;87.501634;88.5324608225;1;1;-14.0833534137;0.0496978045515;-3.985;7.15414402053;0.424346943329;0.18857;175.676;-6.547;0.0
b'TRAFFEM128F42A2223';b'production music';b'The Sirius Deception (Album Version)';b'Nicholas Hooper';b'Harry Potter And The Order Of The Phoenix Original Motion Picture Soundtrack';0.435808284864;0.0;0.0;0;98.509;4;22050;67.90360375;70.1120247951;70.0651591379;70.1058225205;1;1;-29.5959079365;0.132803460317;-9.372;-9.53749550265;0.307631746032;0.6156;136.725;-19.751;0.0
b'TRAFOKY128F92ED751';b'american idol';b'I Did it for You';b'David Cook';b'David Cook';0.530772085241;0.689572198519;0.0;2008;82.282;4;22050;113.155541111;113.295805949;113.497281579;113.206052842;9;1;-11.0211542857;0.0528546857143;-0.128;3.80816222222;0.309804761905;0.64063;217.641;-3.8;0.0
b'TRAFOHK128F425F232';NA;b'Alright Now';b'Paul Rodgers';b'Alright Now';0.364556676267;0.323161269623;0.0;0;120.859;4;22050;117.04597;133.819828903;132.585111579;133.820257851;11;0;-19.9236801386;0.0519208198614;-3.826;3.74665790993;0.408154926867;0.17007;263.964;-8.525;0.0
b'TRAFOKY128F4276D91';b'hip hop';b'Assassination';b'Dead Prez';"b""Let's Get Free""";0.469513899696;0.553766592458;0.0;2000;170.081;5;22050;51.203975;60.78227273;59.5541363636;60.6933416766;6;1;-22.1049907749;0.0546965313653;-1.054;2.05904781673;0.372948493235;0.13048;120.868;-6.72;0.0
b'TRAFOZW128F92F1594';NA;b'Come Dance With Me';b'Mulberry Lane';b'Snug';0.340497416496;0.245925346969;0.0;0;148.012;4;22050;70.20520875;82.2041449136;80.9878197;82.204100074;0;1;-14.2514696049;0.0399914285714;-0.377;6.81724278116;0.309811423506;0.24562;163.614;-4.333;0.0
b'TRAFOTS128F42255A6';NA;b'Down On The Corner';b'La Portuaria';b'Rio';0.305719059845;0.458288207433;0.0;2005;99.901;4;22050;61.656526;76.4748250588;75.8746334921;76.62486238;4;1;-23.2277446458;0.0504405271829;-1.469;4.764381933;0.290130697419;0.24671;152.213;-6.611;0.0
b'TRAFONO128F4248100';NA;b'A World Of My Own';b'Knack';b'Normal as the Next Guy';0.439438995527;0.262308997212;0.0;0;138.378;4;22050;122.923360909;126.932884517;125.422252778;126.932147545;9;1;-15.0134153439;0.0678361772487;-2.025;4.25633234127;0.347430776014;0.25692;236.507;-6.778;0.0
b'TRAFVYN128F42149F0';NA;b'Intro: The Dragon';b'Mix Mob';b'So Cal Drunks';0.333538924469;0.0;0.0;0;161.26;3;22050;9.301115;12.0481069697;11.323801;12.0481069697;1;1;-26.2234444444;0.064693;-9.308;11.9293638889;0.493775925926;0.34771;24.032;-14.38;0.0
b'TRAFVWT128F42B1656';NA;"b""What's in a number & Feed me lies remixes""";b'Theodor Zox';"b""What's in a number EP""";0.336106341545;nan;0.0;2007;125.009;4;22050;125.754462667;175.218782785;174.258425495;175.218849979;10;0;-32.16698971;0.0293737511693;-4.046;1.57563548488;0.483572965388;3.95601;345.379;-11.005;0.0
b'TRAFVUV128F4282D36';NA;b'Peyote';b'Evolution';b'Shiva Technology';0.422846032717;nan;0.0;0;137.971;4;22050;169.555400909;215.74983503;215.098007097;215.641298078;6;0;-21.2625591667;0.0361145791667;-4.548;15.8505392014;0.473261527778;0.38018;422.446;-9.783;0.0
b'TRAFVME128F4269F32';NA;b'You Are!';b'Christian Quast';b'You Are! Remix Box';0.251165925092;0.0;0.0;0;124.988;4;22050;188.336043125;204.50549041;203.065332406;204.625537186;1;1;-33.385490984;0.0319700412159;-7.537;-1.35859814529;0.346714880646;0.48472;402.088;-12.066;0.0
b'TRAFVDP128F425F856';b'italian';b'Bellini: Norma: Vanne_ e li cela entrambi';b'Vincenzo Bellini';b'Norma';0.376014493031;0.0;0.0;0;117.772;5;22050;122.562281111;121.818831058;119.764884043;121.818831058;10;1;-33.5045309278;0.0988411469072;-12.373;8.21339304124;0.292284579038;0.57197;244.61;-20.819;0.0
b'TRAFVDV128F42936BA';NA;b'Wrong End Of The Rainbow';b'Ronnie Milsap';b'Inside Ronnie Milsap';0.497690506998;0.262391598498;0.0;1982;69.704;1;22050;107.072431538;118.010987491;118.010987491;118.01073357;2;1;-24.1573777403;0.0695557335582;-7.596;-0.0088580663294;0.232720629567;0.33383;235.381;-13.558;0.0
b'TRAFVTW128F92CDA70';NA;"b""Mrs Scott Skinner / Mackenzie Hay / The Devil's Elbow""";b'James Scott Skinner';b'The Strathspey King';0.0;nan;0.0;0;152.363;4;22050;60.8383566667;73.1707304905;72.7790978022;73.2688010899;2;1;-30.8613973635;0.0846237853107;-16.88;-16.6956078154;0.204715630885;1.31406;143.975;-21.63;0.0
b'TRAFVEB128F933CA60';NA;b'If Santa Claus Could Bring You Back To Me';b'Jimmy Wakely';b'Christmas On The Range';0.291539727089;0.0;0.0;0;114.028;3;22050;72.450585;78.2739655333;76.9927080808;78.2739655333;0;1;-29.7835790816;0.0918491071429;-10.619;-8.58381909014;0.268079719388;0.33959;153.49;-17.896;0.0
b'TRAFGCY128F4246B9C';NA;b'When He Was On The Cross (I Was On His Mind)';b'The Paynes';b'Made New';0.0;nan;0.0;0;115.919;4;22050;130.374560833;153.114090118;152.348463919;152.986050715;11;1;-25.0738986842;0.0965818421053;-4.948;1.00869703947;0.302416776316;0.18866;301.529;-12.634;0.0
b'TRAFGMJ128F930F532';NA;b'Wings';b'4Him';b'Best Ones';0.448593802612;0.488289876037;0.0;1994;171.329;3;22050;106.248659167;121.242503516;120.542011875;121.154962263;1;1;-19.3752161572;0.0454291375546;-5.548;11.8666369178;0.418508733624;3.54993;227.91;-9.295;0.0
b'TRAFGKU128F42889EF';NA;b'Lo Mismo Que Yo (Bonus Track)';b'Bacilos';b'Bacilos';0.400705227151;0.0;0.0;0;80.996;4;22050;115.228362;121.918616303;120.415458765;121.918769319;6;0;-16.8190924138;0.0752759172414;-4.378;-1.9461116092;0.303664597701;0.65265;239.229;-8.64;0.0
b'TRAFGPC128F9310D55';NA;b'Pedagogy for the Oppressed (Album Version)';b'Scalplock';b'Spread The Germs';0.293321125188;nan;0.0;0;75.889;5;22050;38.045794;54.7586848889;49.0234173913;54.6246421429;6;0;-16.4456805112;0.065687571885;-4.388;-3.33287673056;0.317033013845;0.32218;106.173;-8.502;0.0
b'TRAFGTJ128F42802B8';NA;b'Rakkautta K\xc3\xb6\xc3\xb6penhaminassa - F\xc3\xb6r\xc3\xa4lskad i K\xc3\xb6penhamn -';b'Erkki Junkkarinen';b'20 Suosikkia / Tulisuudelma';0.331642439233;nan;0.0;0;101.272;3;22050;74.628912;81.1693720727;79.8189214444;81.3176273818;5;1;-19.4861168831;0.0818874211503;-5.569;4.83594820656;0.25593475572;2.73125;162.76;-11.126;0.0
b'TRAFGYR128F930F410';NA;b'How It Feels';b'Juggler';b'Tribesman Album';0.315065604539;nan;0.0;0;140.019;5;22050;85.6670583333;114.626647873;112.912705472;114.769502811;10;0;-30.9185863142;0.0380545101089;-9.324;7.10357426128;0.346019764126;0.12222;228.194;-14.1;0.0
b'TRAFLNZ128F92FE8CB';NA;"b""Ramblin' On My Mind""";b'Memphis Sheiks';b'Slow-Cooked Pig Meat';0.0;nan;0.0;0;85.551;1;22050;178.478543;180.401313517;180.401313517;180.516155308;2;1;-23.1258568249;0.0607910979228;-5.694;5.74257183482;0.334582776954;0.21764;352.984;-12.935;0.0
b'TRAFLYL128F932DB93';b'digital hardcore';b'Live At Brixton Academy 1999';b'Atari Teenage Riot';b'Live at Brixton Academy 1999';0.443875676344;0.392008771471;0.0;2000;74.384;7;22050;795.58192566;795.555978065;796.810442891;795.689354866;10;1;-16.2539100056;0.31095627725;-1.924;6.99617337432;0.507740544066;1.03048;1588.216;-7.638;0.0
b'TRAFLAR128F427FE8D';b'ndw';b'S.O.S.';b'Spliff';b'85555';0.358685666234;0.433861381879;0.0;1988;110.598;4;22050;105.727844444;110.72367715;109.096047525;110.723856913;8;1;-36.2224723404;0.0460906489362;-10.879;9.07787765957;0.386786702128;0.50825;205.967;-15.893;0.0
b'TRAFLYF128F1477D12';NA;b'Snaps Drinking Woman (LP Version)';b'Champion Jack Dupree';b'Champion Of The Blues';0.31350075537;nan;0.0;0;121.375;4;22050;60.2758314286;80.0740665373;79.0952842169;80.0724000897;11;1;-23.9534561102;0.0639090533563;-7.157;0.88860097533;0.432993832473;0.47891;161.321;-12.325;0.0
b'TRAFLFY128F92C637A';b'production music';b'Bridget';b'Rachel Portman';b'The Sisterhood of the Traveling Pants 2';0.394282621145;0.313562114248;0.0;2008;86.463;4;22050;73.7698788889;94.7090073432;92.6135252239;94.8837788376;4;0;-34.0541538462;0.171823545151;-13.302;-9.16991889632;0.214168617614;0.24086;184.366;-22.272;0.0
b'TRAFLGM128F9358F47';NA;b'Nos plus belles ann\xc3\xa9es';b'Miossec';b'Finist\xc3\xa9riens';0.35766344769;nan;0.0;2009;109.847;4;22050;75.03618875;84.5733195847;83.9178998649;84.438025;2;0;-21.5723037037;0.0610835;-6.786;-2.26882731481;0.324157098765;0.42213;164.908;-11.556;0.0
b'TRAFLMU128F4274A4D';b'hip hop rnb and dance hall';"b""I Don't Want To Talk About It""";b'G-Unit';b'T.O.S. (Terminate On Sight)';0.534429713657;0.228473729778;0.0;0;92.998;5;22050;116.80163;137.090020602;137.399283494;137.090089351;4;1;-20.7914150943;0.0604747798742;-1.513;3.08737249176;0.397449386044;0.11342;260.777;-5.958;0.0
b'TRAFLDX128F92DE085';b'german';b'Wheeling Free';b'Bert Kaempfert And His Orchestra';b'The Collection';0.423808443537;0.323112120895;0.0;0;144.232;4;22050;83.328958;99.6678913417;98.4177275424;99.6681932214;10;1;-24.4084340426;0.0656852056738;-6.793;3.62683971631;0.273157919622;0.18417;191.594;-14.361;0.0
b'TRAFLZY128F148959F';b'pop and chart';b'House Of Wolves (Album Version)';b'My Chemical Romance';b'The Black Parade';0.76607616442;0.434838090261;0.0;2006;127.15;4;22050;69.4264322222;87.3289425806;86.6344725275;87.491138172;4;0;-8.75514732965;0.0608769797422;-0.61;7.98434116022;0.451891804788;0.08408;175.525;-2.895;0.0
b'TRAFCPP128F426EC01';NA;b'Pig Meat On The Line';b'Memphis Minnie';b'Queen Of The Delta Blues_ Volume 2 (B)';0.360644227016;nan;0.0;1997;136.821;4;22050;72.0429528571;76.0339623209;75.1574517241;76.1433598424;0;1;-36.900622449;0.0712258163265;-11.054;1.80715204082;0.300969387755;0.22943;149.014;-20.174;0.0
b'TRAFCVI128C7196BE6';b'soul and reggae';b'We Can Do It';b'Steel Pulse';b'Victims';0.502974636418;0.439654659707;0.0;1991;158.57;4;22050;121.138929;118.215433185;116.666258581;118.215433185;10;1;-28.2363277311;0.0604296638655;-7.419;12.6929170168;0.316520483193;1.62834;218.506;-13.486;0.0
b'TRAFCZM128F931AD24';NA;"b""Back to '93""";b'Caspa';"b""Everybody's Talking_ Nobody's Listening!""";0.422364007618;nan;0.0;2009;93.33;1;22050;179.993153846;184.811617324;184.811617324;184.706147897;1;1;-24.6612629459;0.0365177330265;-3.492;3.86531242808;0.256823360184;1.67628;365.772;-8.559;0.0
b'TRAFCHV12903C9D7A4';NA;b'Era um dia desses';b'H\xc3\xa9lio Ziskind';b'O Gigante Da Floresta';0.0;nan;0.0;0;101.624;3;22050;31.67688;51.3032660465;49.4775018519;51.1542584884;4;1;-33.2597175573;0.0791540458015;-8.66;-9.82163804071;0.245776081425;0.19447;96.078;-17.13;0.0
b'TRAFCWJ128F42515AE';b'american';b'Waiting For You (I Forgive You Before I Go)';b'Mississippi John Hurt';b'D.C. Blues: The Library Of Congress Recordings_ Vol. 2';0.40109846477;nan;0.0;0;80.864;1;22050;122.576058;135.886811335;135.886811335;136.071411512;5;1;-24.4628059361;0.0672359703196;-4.303;-8.51604442542;0.275115962709;0.3966;268.301;-10.913;0.0
b'TRAFCMW128F933E808';NA;b'Hard Pure';b'Pumpkin Buzzard';b'Underneath Rotting';0.240098405753;nan;0.0;0;118.796;1;22050;90.079058;114.120809418;114.120809418;114.121116271;5;1;-19.0047231638;0.0919663653484;-2.408;5.74538418079;0.382926396736;0.37551;228.022;-6.828;0.0
b'TRAFKPI128EF357763';NA;"b""Across Decker's Field""";b'Stewart Francke';b'Where the River Meets the Bay';0.286007517942;nan;0.0;0;121.945;4;22050;89.9679466667;100.052191343;99.3107986;100.052373565;0;1;-16.8957812995;0.0522520126783;-5.189;6.46694360803;0.349618462758;0.71519;196.54;-8.755;0.0
b'TRAFKII128F1487F99';NA;b'Raag Trance';b'Biddu';b'Diamond Sutra';0.297258384063;nan;0.0;0;77.352;3;22050;161.54806;165.821611469;161.423607842;166.07900209;10;0;-16.9413349548;0.0492930159833;-6.858;3.55631242761;0.367200081075;0.27569;325.242;-9.992;0.0
b'TRAFKBW128F428C4E6';NA;b'Kleine Killer';b'Paso Doble';b'Versunkener Schatz';0.0;nan;0.0;0;130.823;5;22050;96.3790766667;114.270005892;112.43594101;114.269972116;11;0;-22.2195196409;0.0418364197531;-6.132;3.65710316124;0.337986157875;0.97814;221.425;-9.793;0.0
b'TRAFKKS128F92E3F23';NA;b'No Eye Has Seen';b'Parachute Band';b'Technicolor';0.441945160514;0.567591725042;0.0;0;141.749;4;22050;81.8285457143;97.712942635;96.8611605217;97.7135062244;2;1;-10.2549212766;0.0708684042553;-0.652;5.34197783688;0.393873404255;0.27615;195.483;-3.353;0.0
b'TRAFKDG12903CAB85C';NA;b'Too Cool for Love';b'Webb Wilder';b'More Like Me';0.222794124981;0.245284295672;0.0;2009;116.992;4;22050;143.168214444;137.221198675;135.938781053;137.221089384;5;1;-16.9715258512;0.0585712988651;-1.87;0.67043989071;0.303968789407;0.33283;267.703;-7.077;0.0
b'TRAFKTU128F4234726';NA;b'Swing Spring';b'Bill Perkins';b'Swing Spring';0.325845945175;0.0;0.0;0;120.731;4;22050;156.940942;167.47879893;164.965397169;167.355928702;1;1;-23.8144768908;0.0487427591036;-3.221;4.75511671335;0.344098564426;0.22354;332.359;-10.537;0.0
b'TRAFKLP128F423A724';NA;"b""Lord You're Worthy (Album)""";b'Wilmington Chester Mass Choir';"b""It's Not Over""";0.14468466091;0.0;0.0;0;81.828;4;22050;127.933485;152.775823478;148.7713384;152.867916064;5;0;-16.3377492711;0.068494548105;-1.923;8.96922481374;0.376355766116;0.2873;294.777;-6.359;0.0
b'TRAFKLJ128F9331BE6';NA;b'Summerfish';b'Leonid Rudenko';b'Summerfish';0.349314407484;nan;0.0;2006;127.981;4;22050;191.557025333;196.130137073;194.723525817;196.247396607;6;1;-18.8575687091;0.0596515169542;-1.712;10.8734302003;0.399071435653;0.22912;392.522;-5.299;0.0
b'TRAFKSA128F930F4FA';NA;b'Undercover Gangstas';b'5th Ward Boyz';b'Ghetto Dope';0.329543322488;nan;0.0;1993;179.831;4;22050;124.14813;123.070293962;122.403232554;122.986892673;1;0;-24.2266437995;0.0508815479332;-3.096;0.862415054236;0.472827982996;0.31138;238.695;-8.15;0.0
b'TRAFKUS128F92D28DC';NA;b'La bite du plombier';b'B\xc3\xa9zu';b'Chansons Cochonnes et Chansons Paillardes';0.148985480992;nan;0.0;0;120.038;4;22050;74.612525;90.8283510744;90.3283195556;90.8284820083;2;1;-15.2690326594;0.0676204510109;-1.625;8.7113754536;0.369980041472;0.11329;177.267;-5.074;0.0
b'TRAFKHA12903CF0E89';b'swiss';b'At Night';b'Shakedown';b'At Night (The Unreleased Mixes)';0.406062550303;nan;0.0;2001;123.994;4;22050;222.867732667;218.747756057;217.35752188;218.631726849;3;0;-27.1024687988;0.0283403861154;-0.54;9.70256419007;0.403522198388;0.35769;433.656;-6.042;0.0
b'TRAFKFP128F93366A1';NA;b'Dancing With the Goddess (ttt rmx)';b'Atman';b'97 | 07';0.374560252927;nan;0.0;2007;90.055;1;22050;123.41985375;128.696911053;128.696911053;128.692768005;5;0;-23.7820519481;0.028093021978;-2.822;7.84080906593;0.382544039294;0.29224;255.681;-9.109;0.0
b'TRAFKRN128F4215CC8';b'german';b'Summer Rain';b'James Last';b'James Last And Friends';0.38065635953;0.239629097774;0.0;1998;84.001;1;22050;88.1640225;110.246969709;110.246969709;110.484942772;0;1;-20.8970252101;0.0582323389356;-3.673;3.88526563959;0.313904295051;3.55478;215.754;-10.242;0.0
b'TRAFKDY128F932079B';NA;b'Sensazioni a_b & c';b'Gruppo Jazz Marca';"b""Aria Di Citta'""";0.0;0.0;0.0;0;117.985;3;22050;327.579273913;364.307101173;364.542628211;364.432454734;0;1;-28.8501880065;0.0511596353323;-7.827;-0.0982320029714;0.332516578876;0.73868;741.918;-16.889;0.0
b'TRAFKDF12903D09556';NA;b'It Was Only A Heart';b'Skeeter Davis';b'Let Me Get Close To You (With Bonus Tracks)';0.395791273774;0.0;0.0;0;108.417;4;22050;55.93897625;77.7396422581;76.6358095652;77.8784015771;2;1;-18.3891651163;0.0872455581395;-5.221;-0.542358914729;0.266531007752;0.29896;146.692;-9.322;0.0
b'TRAFKMJ128F14661D8';NA;b'Laying Down My Will (The Plan Album Version)';b'Raze';b'The Plan';0.407373149287;nan;0.0;0;136.271;4;22050;115.037083333;138.309305624;136.989451975;138.308915755;9;1;-17.0676743787;0.0425242587832;1.081;11.8228698943;0.334750856898;0.23497;273.676;-4.092;0.0
b'TRAFKRE128F932002B';NA;b'Umbrella';b'All Time Low';b'Umbrella';0.526458223464;0.927112121976;0.0;2008;87.953;4;22050;94.613044;112.143281067;109.763120988;112.313184954;1;1;-17.5277129338;0.0599973659306;-5.688;3.98659582019;0.347896161935;0.79306;223.266;-8.901;0.0
b'TRAFHWP128F9333343';NA;b'Si Es Que Te Vas';b'Carlos Vives';b'Coleccion de Oro';0.413254693459;0.304169503435;0.0;2000;130.513;3;22050;123.990539167;129.847420107;129.149269405;129.731405723;0;1;-21.0484080605;0.0725743702771;-0.735;3.49936072628;0.294579240134;0.21823;255.176;-8.285;0.0
b'TRAFHBH128F42970EF';NA;b'Keep It Alive';b'Lee Ritenour';b'Rit/2';0.14468466091;0.380898979711;0.0;1982;82.733;4;22050;127.58159;144.70786392;143.619772323;144.526523241;10;1;-26.2115229947;0.050697486631;-6.54;5.00209019608;0.314119875223;0.48354;274.419;-14.199;0.0
